x, y, theta
(-462.0299999999999, -471.2, 1021.23)
(-453.9800000000001, -458.5500000000001, 1016.53)
(-461.39, -445.51, 1010.83)
(-475.65, -440.85, 1005.44)
(-486.2900000000001, -451.4200000000001, 1000.46)
(-482.3700000000001, -465.9, 994.98)
(-468.01, -470.24, 989.92)
(-456.39, -460.75, 984.37)
(-453.44, -446.04, 978.73)
(-467.58, -451.0400000000001, 976.0199999999999)
(-452.59, -450.5, 971.8400000000001)
(-452.33, -465.5, 972.8400000000001)
(-444.95, -452.44, 977.06)
(-459.65, -455.4200000000001, 977.4100000000001)
(-473.25, -449.09, 975.7899999999999)
(-487.69, -445.01, 977.73)
(-495.22, -457.9800000000001, 978.43)
(-504.19, -470.0, 977.5)
(-517.5, -476.9200000000001, 977.53)
(-529.2999999999999, -467.6600000000001, 975.21)
(-514.3, -468.02, 972.5300000000001)
(-500.3500000000001, -473.52, 961.9400000000001)
(-513.3999999999999, -466.12, 953.4000000000001)
(-516.65, -451.48, 947.7)
(-528.08, -441.77, 942.13)
(-542.9600000000001, -443.7, 936.8)
(-547.7300000000001, -457.92, 931.8)
(-535.76, -466.96, 926.7300000000001)
(-539.0499999999999, -452.32, 924.1100000000001)
(-543.2300000000001, -466.73, 919.44)
(-538.36, -452.54, 917.7300000000001)
(-524.14, -447.75, 917.61)
(-509.29, -449.84, 916.7999999999999)
(-495.72, -456.23, 917.01)
(-481.9900000000001, -462.28, 916.85)
(-468.2, -456.37, 918.6500000000001)
(-468.41, -441.37, 919.21)
(-464.76, -426.82, 918.13)
(-450.14, -423.47, 917.01)
(-458.6600000000001, -435.81, 913.33)
(-444.8, -430.06, 909.5800000000001)
(-442.57, -415.23, 902.82)
(-427.61, -416.3600000000001, 894.0200000000001)
(-426.06, -431.28, 887.4700000000001)
(-425.29, -446.26, 881.3500000000001)
(-414.69, -456.87, 876.37)
(-400.22, -460.84, 869.82)
(-392.5, -447.98, 866.4)
(-401.5, -459.98, 863.33)
(-406.89, -445.98, 862.14)
(-391.95, -444.6499999999999, 859.6299999999999)
(-376.95, -444.9, 861.9299999999999)
(-370.8, -431.2200000000001, 861.96)
(-356.09, -428.26, 860.0300000000001)
(-341.41, -431.33, 861.1499999999999)
(-326.83, -427.78, 860.92)
(-311.92, -429.45, 860.45)
(-303.83, -442.08, 859.14)
(-311.23, -455.13, 858.2800000000001)
(-325.65, -450.99, 856.47)
(-339.77, -456.04, 846.96)
(-350.81, -445.89, 841.7300000000001)
(-352.39, -430.97, 832.9500000000001)
(-337.46, -429.48, 826.01)
(-334.21, -444.12, 817.4800000000001)
(-343.5, -455.89, 811.67)
(-350.56, -469.12, 805.27)
(-362.82, -477.76, 798.17)
(-376.62, -483.63, 792.28)
(-376.85, -498.63, 787.91)
(-362.35, -502.46, 782.3700000000001)
(-374.46, -493.6, 780.88)
(-359.76, -490.62, 777.75)
(-365.87, -504.32, 776.5000000000001)
(-380.87, -504.42, 775.4600000000001)
(-389.25, -491.98, 774.53)
(-388.16, -477.02, 774.13)
(-385.22, -462.31, 774.28)
(-372.42, -454.49, 772.48)
(-367.43, -468.64, 770.72)
(-382.2, -471.25, 769.01)
(-372.6, -459.72, 765.84)
(-369.09, -445.14, 757.36)
(-378.88, -456.5, 746.04)
(-372.49, -470.07, 734.53)
(-371.06, -455.14, 726.1200000000001)
(-356.13, -453.66, 719.2100000000001)
(-343.57, -461.86, 712.2000000000001)
(-336.83, -475.26, 705.59)
(-342.13, -489.29, 697.98)
(-356.53, -493.48, 691.17)
(-369.74, -486.3700000000001, 683.86)
(-373.53, -471.86, 676.9600000000001)
(-385.4, -462.69, 672.6100000000001)
(-385.33, -477.69, 668.86)
(-394.94, -489.21, 671.21)
(-402.0, -502.44, 669.27)
(-396.93, -516.56, 672.88)
(-383.2, -510.52, 672.5499999999999)
(-370.61, -502.37, 673.2)
(-359.83, -491.94, 672.9400000000001)
(-345.0, -489.71, 671.9600000000001)
(-351.79, -503.08, 668.56)
(-342.38, -514.76, 661.6900000000001)
(-354.66, -523.38, 652.7200000000001)
(-362.47, -536.19, 637.38)
(-366.41, -550.66, 628.15)
(-377.52, -540.58, 620.73)
(-371.71, -526.75, 613.12)
(-356.71, -526.81, 605.81)
(-349.26, -539.8300000000001, 598.46)
(-353.65, -554.17, 591.61)
(-368.16, -557.99, 583.86)
(-381.25, -550.6699999999999, 577.51)
(-395.87, -547.3, 571.86)
(-399.79, -561.78, 568.01)
(-393.64, -548.1000000000001, 565.26)
(-380.46, -540.93, 566.71)
(-381.85, -525.99, 567.59)
(-389.01, -512.81, 567.52)
(-399.37, -501.96, 568.12)
(-411.43, -510.88, 570.41)
(-414.4, -525.5800000000001, 569.5900000000001)
(-426.81, -534.01, 568.86)
(-436.84, -522.86, 566.72)
(-438.95, -537.71, 560.8300000000001)
(-444.64, -523.8300000000001, 548.9299999999999)
(-458.05, -530.5499999999999, 538.99)
(-447.81, -519.5900000000001, 530.79)
(-438.93, -531.68, 522.91)
(-453.84, -533.3600000000001, 514.04)
(-454.68, -518.38, 507.09)
(-445.54, -506.4900000000001, 500.0500000000001)
(-430.64, -504.79, 492.9200000000001)
(-415.64, -504.69, 487.27)
(-400.65, -504.09, 480.4200000000001)
(-389.4, -494.17, 476.07)
(-397.32, -506.9100000000001, 474.72)
(-409.82, -498.62, 472.87)
(-405.97, -484.12, 472.2300000000001)
(-409.98, -469.66, 473.93)
(-420.74, -459.21, 473.29)
(-412.09, -446.96, 471.1)
(-406.71, -460.9599999999999, 468.97)
(-402.61, -475.39, 470.92)
(-390.7, -484.51, 470.25)
(-393.14, -499.31, 468.76)
(-407.95, -501.67, 467.75)
(-415.25, -488.57, 466.32)
(-400.36, -490.38, 463.3500000000001)
(-412.4700000000001, -499.23, 461.54)
(-414.29, -484.34, 459.19)
(-399.68, -487.72, 457.7)
(-401.5, -502.61, 456.26)
(-416.49, -503.2, 454.88)
(-420.27, -488.68, 453.55)
(-405.27, -488.37, 451.27)
(-405.47, -503.3700000000001, 450.34)
(-420.16, -506.38, 448.56)
(-430.09, -495.13, 448.24)
(-437.71, -482.21, 448.18)
(-435.51, -467.37, 446.88)
(-425.65, -456.06, 447.0400000000001)
(-411.8, -450.3, 445.96)
(-398.3, -456.84, 445.35)
(-387.65, -467.3999999999999, 445.3)
(-382.94, -481.64, 444.4100000000001)
(-387.95, -495.78, 443.98)
(-398.01, -506.9, 443.62)
(-412.54, -510.62, 442.81)
(-425.09, -502.4100000000001, 441.96)
(-423.09, -487.54, 440.56)
(-409.66, -480.85, 440.01)
(-394.69, -481.7900000000001, 439.51)
(-384.16, -492.48, 438.55)
(-383.52, -507.47, 438.0400000000001)
(-389.94, -521.03, 437.58)
(-404.67, -523.84, 436.16)
(-415.0, -512.9600000000001, 435.58)
(-410.49, -498.6499999999999, 434.03)
(-395.63, -496.63, 433.32)
(-381.34, -501.2, 433.14)
(-372.25, -513.13, 432.1000000000001)
(-384.27, -522.11, 429.98)
(-394.02, -510.71, 429.09)
(-395.26, -495.76, 428.73)
(-388.57, -482.3399999999999, 428.0)
(-373.66, -484.01, 426.29)
(-367.69, -497.77, 425.8999999999999)
(-377.01, -509.52, 424.13)
(-390.45, -502.86, 423.18)
(-389.26, -487.91, 421.75)
(-374.81, -483.89, 420.74)
(-360.2, -487.29, 420.75)
(-347.89, -495.8600000000001, 419.9800000000001)
(-341.27, -509.32, 419.74)
(-340.86, -524.3099999999999, 419.12)
(-345.69, -538.51, 419.03)
(-350.87, -552.59, 419.07)
(-361.07, -563.59, 418.24)
(-375.75, -566.6900000000001, 417.84)
(-384.7, -554.65, 415.96)
(-379.12, -540.73, 415.8)
(-364.98, -535.73, 414.26)
(-354.42, -546.39, 413.5400000000001)
(-360.73, -560.0000000000001, 411.83)
(-375.68, -561.2200000000001, 411.43)
(-388.74, -553.85, 410.64)
(-385.35, -539.24, 408.86)
(-370.7, -536.0, 408.39)
(-359.2, -545.63, 407.03)
(-359.67, -560.62, 406.58)
(-369.06, -572.32, 405.74)
(-384.03, -573.2100000000001, 404.91)
(-397.08, -565.8200000000001, 404.59)
(-407.7900000000001, -555.32, 404.39)
(-410.04, -540.49, 403.3)
(-403.12, -527.18, 403.13)
(-394.78, -514.7100000000001, 403.08)
(-383.71, -504.58, 402.65)
(-369.48, -499.85, 402.24)
(-354.53, -501.03, 401.85)
(-343.19, -510.85, 400.97)
(-340.4, -525.59, 400.51)
(-347.83, -538.6200000000001, 399.56)
(-358.14, -549.51, 400.03)
(-370.15, -558.5, 399.22)
(-384.51, -562.83, 399.33)
(-398.87, -558.51, 398.05)
(-404.83, -544.74, 397.59)
(-404.13, -529.76, 397.14)
(-400.62, -515.18, 397.21)
(-395.32, -501.15, 396.89)
(-383.37, -492.08, 396.09)
(-368.39, -491.27, 395.7)
(-354.2, -496.14, 395.32)
(-348.84, -510.15, 393.95)
(-357.31, -522.53, 393.39)
(-371.03, -528.5900000000001, 392.84)
(-385.9, -526.58, 392.29)
(-394.88, -514.56, 391.25)
(-391.93, -499.85, 390.61)
(-383.67, -487.33, 390.48)
(-369.9, -481.39, 389.45)
(-354.96, -480.08, 389.84)
(-340.01, -478.84, 389.44)
(-327.36, -486.9, 388.54)
(-314.25, -494.19, 389.56)
(-299.3, -495.35, 389.4)
(-284.3, -495.01, 389.76)
(-269.58, -492.14, 389.74)
(-255.96, -485.85, 390.24)
(-244.91, -475.71, 390.36)
(-235.27, -464.2200000000001, 390.5)
(-227.45, -451.4200000000001, 390.6600000000001)
(-218.63, -439.28, 390.34)
(-204.45, -434.38, 389.44)
(-190.71, -440.39, 388.8500000000001)
(-180.23, -451.1200000000001, 388.67)
(-175.11, -465.2200000000001, 388.0)
(-176.93, -480.11, 387.73)
(-182.59, -494.0, 387.47)
(-194.26, -503.42, 386.72)
(-209.14, -505.3500000000001, 386.37)
(-223.78, -502.06, 386.02)
(-236.44, -494.02, 385.68)
(-245.69, -482.22, 385.34)
(-253.91, -469.67, 385.51)
(-261.81, -456.92, 385.29)
(-270.15, -444.46, 385.58)
(-279.64, -432.84, 385.4800000000001)
(-284.64, -418.7, 384.89)
(-283.89, -403.72, 384.7)
(-280.4, -389.13, 384.52)
(-274.42, -375.37, 384.35)
(-266.26, -362.78, 384.19)
(-256.26, -351.6, 384.04)
(-244.7, -342.04, 383.89)
(-230.35, -337.67, 383.25)
(-216.5, -343.43, 382.51)
(-204.88, -352.91, 382.67)
(-193.6, -362.79, 382.44)
(-184.87, -374.99, 382.21)
(-179.08, -388.83, 381.99)
(-176.45, -403.6, 381.77)
(-173.3, -418.27, 382.06)
(-172.53, -433.25, 381.45)
(-177.72, -447.32, 381.25)
(-185.61, -460.08, 381.05)
(-195.82, -471.07, 380.86)
(-207.92, -479.9300000000001, 380.67)
(-222.64, -482.8, 379.98)
(-237.63, -482.16, 380.2)
(-252.63, -481.82, 380.02)
(-267.34, -478.87, 379.85)
(-281.34, -473.48, 379.68)
(-295.74, -469.3000000000001, 380.02)
(-309.6, -463.56, 379.46)
(-317.67, -450.92, 378.8)
(-319.36, -436.02, 378.55)
(-317.31, -421.1600000000001, 378.3)
(-305.64, -411.74, 377.04)
(-290.68, -410.71, 377.08)
(-276.54, -415.73, 376.22)
(-271.9, -429.99, 375.25)
(-278.56, -443.43, 374.67)
(-286.28, -456.29, 375.09)
(-293.74, -469.3000000000001, 374.71)
(-299.59, -483.11, 375.33)
(-305.85, -496.74, 374.65)
(-317.65, -506.0, 374.38)
(-323.77, -519.69, 375.62)
(-324.22, -534.68, 375.16)
(-320.95, -549.3200000000001, 376.12)
(-310.35, -559.9299999999999, 376.29)
(-298.06, -568.54, 376.47)
(-286.36, -577.9299999999999, 376.16)
(-275.66, -588.44, 376.27)
(-273.35, -603.26, 374.88)
(-286.98, -609.52, 373.68)
(-300.97, -604.1, 373.28)
(-305.35, -589.75, 371.87)
(-298.57, -576.37, 371.75)
(-290.87, -563.49, 371.73)
(-283.5, -550.43, 371.8)
(-274.5, -538.43, 371.4700000000001)
(-271.25, -523.79, 372.65)
(-284.76, -517.27, 374.15)
(-286.34, -532.19, 376.48)
(-271.48, -534.2300000000001, 377.23)
(-265.13, -520.64, 379.02)
(-277.49, -512.14, 380.04)
(-289.08, -521.66, 381.6)
(-281.93, -534.85, 382.8)
(-278.85, -549.5299999999999, 381.02)
(-292.34, -556.09, 380.15)
(-296.02, -541.55, 377.47)
(-281.23, -544.03, 376.18)
(-273.98, -557.16, 375.67)
(-288.31, -561.6000000000001, 372.63)
(-285.64, -546.8400000000001, 371.57)
(-272.99, -538.7799999999999, 370.98)
(-259.95, -531.37, 371.4700000000001)
(-253.92, -517.64, 372.26)
(-264.43, -506.94, 373.85)
(-279.43, -506.95, 373.85)
(-290.35, -517.23, 375.36)
(-275.36, -516.65, 378.7)
(-284.11, -504.4700000000001, 379.67)
(-299.1, -505.03, 380.67)
(-306.47, -518.1, 381.71)
(-318.83, -526.6, 379.76)
(-311.06, -539.4299999999999, 372.17)
(-297.29, -545.38, 368.43)
(-304.93, -532.47, 364.63)
(-310.2, -546.51, 360.36)
(-295.4, -548.9199999999999, 355.6)
(-303.25, -536.14, 352.36)
(-297.31, -549.9099999999999, 349.03)
(-299.98, -535.15, 345.62)
(-301.99, -550.01, 342.12)
(-305.3, -535.38, 340.05)
(-293.51, -544.66, 337.2)
(-292.25, -559.61, 338.41)
(-288.92, -574.24, 337.48)
(-286.18, -588.99, 338.33)
(-277.9700000000001, -601.5499999999999, 338.27)
(-279.26, -616.49, 337.0)
(-287.81, -628.8200000000001, 337.23)
(-302.75, -630.16, 335.25)
(-287.89, -628.12, 331.04)
(-285.11, -613.38, 325.18)
(-278.61, -599.8600000000001, 317.95)
(-283.96, -585.85, 314.24)
(-287.58, -600.41, 310.45)
(-273.55, -605.71, 304.58)
(-263.18, -594.88, 300.22)
(-276.65, -588.27, 295.77)
(-280.2, -602.84, 291.23)
(-265.34, -600.77, 287.1)
(-280.29, -599.5, 284.5)
(-266.35, -605.04, 280.23)
(-280.99, -608.29, 279.41)
(-291.74, -597.8300000000001, 278.25)
(-305.33, -591.49, 280.08)
(-317.61, -582.88, 277.9)
(-314.4, -568.2300000000001, 277.73)
(-300.5, -562.6, 275.96)
(-301.46, -577.5700000000001, 273.69)
(-314.14, -569.56, 271.82)
(-317.58, -584.16, 264.93)
(-332.56, -583.38, 256.47)
(-332.66, -568.38, 249.34)
(-318.73, -562.81, 241.51)
(-303.73, -563.05, 235.98)
(-292.13, -553.54, 230.35)
(-291.75, -538.54, 225.13)
(-302.38, -527.96, 219.41)
(-316.86, -524.03, 213.6)
(-331.67, -526.39, 207.69)
(-329.12, -541.17, 204.2)
(-343.72, -544.61, 204.67)
(-357.14, -537.9, 202.81)
(-353.32, -523.4, 201.94)
(-359.67, -509.8100000000001, 204.2)
(-366.96, -496.7, 202.08)
(-358.52, -484.3, 201.99)
(-351.82, -470.88, 202.35)
(-338.24, -464.52, 200.65)
(-330.61, -477.43, 199.4)
(-340.11, -465.82, 194.67)
(-342.03, -450.94, 185.72)
(-343.92, -465.82, 175.31)
(-352.98, -453.8600000000001, 168.42)
(-343.28, -442.42, 160.04)
(-328.32, -443.54, 153.97)
(-313.5, -445.88, 147.31)
(-298.63, -447.87, 141.45)
(-283.94, -450.92, 134.6)
(-271.7, -459.6, 128.06)
(-262.66, -471.57, 121.42)
(-250.04, -479.67, 116.2)
(-240.17, -468.37, 111.7)
(-254.96, -470.9, 108.55)
(-240.23, -468.05, 105.46)
(-237.74, -482.84, 105.36)
(-249.79, -491.77, 103.26)
(-260.74, -481.52, 102.58)
(-260.04, -466.54, 101.53)
(-245.07, -467.45, 99.41000000000001)
(-249.36, -481.82, 97.93000000000001)
(-261.91, -473.61, 95.69000000000001)
(-250.09, -482.84, 91.48000000000001)
(-236.69, -476.11, 85.38)
(-226.17, -465.42, 79.57)
(-235.73, -453.8600000000001, 75.75)
(-234.0, -438.96, 65.39000000000001)
(-219.66, -443.35, 59.68)
(-205.35, -447.84, 52.81000000000001)
(-191.74, -441.53, 48.59000000000001)
(-196.2, -427.21, 43.12)
(-209.5, -420.27, 37.6)
(-210.3, -435.25, 34.55)
(-210.65, -420.25, 31.47)
(-199.41, -410.31, 32.81000000000001)
(-185.22, -415.18, 29.36)
(-188.05, -429.91, 29.95)
(-201.92, -435.62, 27.38)
(-213.82, -426.49, 27.86)
(-217.19, -411.87, 26.0)
(-203.8, -405.11, 25.2)
(-192.35, -414.8000000000001, 23.66)
(-201.33, -426.81, 22.18)
(-205.69, -412.46, 19.25)
(-200.11, -426.38, 16.07)
(-187.12, -418.88, 10.11)
(-173.56, -412.4700000000001, 3.34)
(-163.11, -401.71, -1.74)
(-159.65, -387.11, -8.15)
(-168.43, -374.95, -12.59)
(-174.72, -388.57, -16.55)
(-160.65, -383.36, -20.44)
(-175.48, -385.62, -23.24)
(-161.59, -379.95, -26.25)
(-157.04, -394.24, -26.54)
(-162.48, -408.22, -27.61)
(-174.87, -416.68, -27.74)
(-188.04, -423.86, -27.81)
(-202.15, -418.78, -29.43)
(-207.79, -404.88, -29.49)
(-207.87, -389.88, -30.19)
(-194.44, -383.21, -31.72)
(-184.42, -394.37, -32.79)
(-197.53, -401.66, -35.31000000000001)
(-186.55, -391.45, -38.59)
(-190.06, -376.87, -45.76)
(-180.28, -365.5, -53.05)
(-166.37, -359.89, -59.28000000000001)
(-154.58, -350.61, -65.05)
(-157.4, -335.88, -69.66)
(-171.99, -332.41, -75.32)
(-179.91, -345.15, -79.73000000000001)
(-165.28, -348.48, -84.07999999999999)
(-163.99, -333.54, -88.88)
(-171.24, -346.67, -91.20000000000001)
(-179.17, -333.94, -93.04)
(-182.55, -319.32, -91.86)
(-174.23, -306.84, -94.67000000000001)
(-161.5, -314.77, -94.94)
(-146.52, -315.55, -93.66)
(-131.68, -317.75, -95.13)
(-132.0, -332.75, -96.55000000000001)
(-141.15, -344.63, -96.40000000000001)
(-155.72, -348.19, -97.90000000000001)
(-149.0, -334.78, -100.95)
(-153.48, -349.1, -103.86)
(-139.64, -354.88, -110.56)
(-125.41, -359.64, -116.28)
(-110.65, -356.95, -122.12)
(-111.22, -341.96, -125.99)
(-120.89, -353.43, -129.88)
(-108.93, -362.49, -135.31)
(-98.37000000000002, -351.83, -139.57)
(-113.3, -350.43, -143.36)
(-100.5, -342.61, -144.57)
(-94.42, -328.9, -142.15)
(-105.86, -319.2, -142.0)
(-120.3, -315.15, -141.29)
(-133.18, -307.46, -142.53)
(-146.39, -300.36, -141.2)
(-161.26, -298.37, -141.81)
(-176.24, -299.07, -140.84)
(-190.94, -302.07, -141.5)
(-202.18, -292.14, -142.69)
(-188.1, -297.31, -147.04)
(-173.36, -294.53, -154.18)
(-158.93, -298.61, -160.53)
(-172.95, -303.96, -171.75)
(-159.64, -297.04, -179.15)
(-145.41, -292.29, -184.63)
(-138.41, -279.02, -190.19)
(-144.97, -265.53, -195.32)
(-159.3, -269.97, -199.92)
(-145.15, -274.95, -202.88)
(-130.17, -275.67, -199.34)
(-130.56, -260.68, -199.59)
(-135.58, -246.54, -198.71)
(-150.57, -246.99, -197.07)
(-147.08, -261.58, -195.16)
(-135.31, -252.28, -193.06)
(-138.92, -237.72, -192.87)
(-145.82, -224.4, -192.59)
(-153.63, -211.6, -192.73)
(-143.14, -222.32, -198.42)
(-129.71, -215.63, -202.78)
(-116.37, -222.49, -212.86)
(-124.35, -209.79, -222.7)
(-110.34, -215.15, -230.42)
(-115.22, -229.33, -238.34)
(-129.52, -233.87, -244.85)
(-144.12, -237.3, -251.06)
(-159.12, -237.36, -257.87)
(-173.04, -242.95, -262.87)
(-180.89, -255.73, -269.16)
(-170.9, -244.54, -269.51)
(-181.35, -233.78, -266.16)
(-176.35, -247.92, -264.09)
(-162.62, -241.89, -262.87)
(-154.69, -229.16, -262.89)
(-148.96, -215.3, -262.54)
(-147.36, -200.39, -262.32)
(-140.14, -187.24, -263.33)
(-125.78, -182.9, -263.87)
(-134.86, -194.84, -268.36)
(-134.89, -209.84, -275.14)
(-149.47, -206.3, -284.54)
(-145.62, -191.8, -290.89)
(-154.74, -179.89, -295.28)
(-169.72, -179.08, -301.73)
(-184.05, -183.51, -307.14)
(-179.95, -197.94, -311.2)
(-182.76, -183.21, -313.6)
(-168.95, -189.06, -315.52)
(-176.21, -202.19, -316.95)
(-178.75, -216.97, -314.85)
(-164.51, -221.7, -314.11)
(-153.53, -211.48, -312.71)
(-145.23, -198.99, -313.64)
(-135.21, -187.83, -313.0)
(-132.87, -173.01, -312.49)
(-125.53, -159.93, -313.71)
(-112.2, -166.8, -315.56)
(-126.94, -169.57, -318.67)
(-111.94, -169.83, -322.25)
(-125.47, -163.36, -325.81)
(-139.7, -168.11, -333.28)
(-152.28, -176.27, -337.87)
(-151.86, -191.26, -343.8)
(-143.32, -203.59, -349.28)
(-134.21, -191.67, -352.6)
(-146.84, -199.76, -356.26)
(-136.85, -188.57, -358.34)
(-124.01, -196.33, -359.03)
(-118.27, -210.19, -359.61)
(-113.45, -224.39, -359.16)
(-98.46, -223.99, -357.07)
(-101.89, -209.39, -355.61)
(-116.7, -211.78, -354.07)
(-111.29, -225.77, -352.05)
(-98.65000000000002, -217.7, -350.53)
(-104.73, -203.99, -349.21)
(-117.98, -196.95, -349.2)
(-132.97, -196.45, -348.3)
(-136.21, -181.8, -351.84)
(-137.79, -196.72, -355.23)
(-125.7, -205.6, -362.32)
(-133.34, -218.51, -370.74)
(-133.87, -203.52, -380.03)
(-125.32, -191.2, -384.59)
(-122.66, -176.44, -391.74)
(-121.31, -161.5, -396.98)
(-133.18, -152.33, -402.3000000000001)
(-147.67, -156.19, -407.71)
(-133.29, -160.45, -409.68)
(-138.53, -174.5, -410.9900000000001)
(-151.57, -167.09, -413.14)
(-137.43, -172.09, -416.92)
(-123.39, -177.37, -413.18)
(-137.96, -173.78, -410.4)
(-127.76, -184.78, -408.06)
(-112.93, -182.51, -408.45)
(-100.12, -174.71, -407.27)
(-105.28, -160.63, -405.7)
(-119.95, -157.51, -405.25)
(-134.94, -157.97, -405.22)
(-146.32, -148.2, -406.73)
(-133.17, -140.98, -409.08)
(-141.88, -128.77, -415.92)
(-155.65, -122.82, -420.56)
(-157.83, -137.66, -424.82)
(-144.09, -143.69, -430.52)
(-140.87, -129.04, -433.8500000000001)
(-143.4, -143.83, -436.71)
(-141.86, -128.91, -440.0)
(-131.76, -140.0, -441.31)
(-129.83, -154.88, -441.22)
(-142.34, -163.16, -443.54)
(-153.01, -173.7, -440.83)
(-154.0, -188.67, -442.09)
(-147.49, -202.18, -439.8000000000001)
(-133.15, -197.78, -439.25)
(-119.8, -190.95, -439.45)
(-112.44, -177.88, -438.08)
(-109.27, -163.22, -438.8500000000001)
(-98.43000000000002, -152.85, -439.27)
(-83.68, -155.57, -440.74)
(-93.53, -166.88, -443.48)
(-82.67000000000001, -156.53, -447.21)
(-85.41, -141.78, -454.06)
(-89.87, -127.46, -459.5400000000001)
(-100.36, -116.74, -465.68)
(-113.4, -124.16, -469.48)
(-104.33, -136.1, -474.84)
(-91.72000000000001, -127.98, -479.06)
(-104.58, -120.25, -483.35)
(-89.92000000000001, -123.45, -484.69)
(-103.92, -128.83, -488.47)
(-95.36, -116.51, -489.78)
(-96.6, -101.56, -487.09)
(-92.87000000000001, -116.09, -483.1600000000001)
(-107.71, -113.9, -478.46)
(-93.17, -117.58, -477.08)
(-88.83000000000001, -103.22, -475.41)
(-99.23000000000002, -92.41, -474.96)
(-108.97, -81.0, -475.53)
(-95.29000000000002, -87.15999999999999, -480.36)
(-84.56999999999999, -97.65000000000001, -488.8)
(-76.68000000000001, -84.89000000000001, -501.9100000000001)
(-88.28000000000001, -94.40000000000001, -508.31)
(-100.87, -102.55, -514.7)
(-108.75, -115.31, -519.99)
(-102.98, -129.15, -525.37)
(-88.75, -133.9, -530.85)
(-75.15000000000001, -127.57, -536.4199999999999)
(-68.33, -114.21, -542.09)
(-73.42000000000001, -100.1, -547.35)
(-88.13000000000001, -97.17000000000001, -552.6000000000001)
(-74.76000000000001, -90.37000000000001, -552.3)
(-75.43000000000001, -75.38, -550.31)
(-81.92, -88.91, -547.0)
(-68.53000000000001, -82.15999999999999, -545.34)
(-67.5, -67.20000000000001, -544.93)
(-75.04000000000001, -54.23, -544.15)
(-85.11000000000001, -43.12, -544.51)
(-99.93000000000002, -40.81, -542.79)
(-110.32, -51.63, -542.59)
(-117.91, -64.57, -542.32)
(-127.86, -75.79000000000001, -542.98)
(-141.76, -70.16, -544.78)
(-128.83, -62.55, -547.4299999999999)
(-115.05, -56.64000000000001, -557.6000000000001)
(-109.57, -70.6, -563.2000000000001)
(-109.91, -85.6, -570.9600000000001)
(-105.9, -100.05, -575.1799999999999)
(-91.45000000000001, -104.08, -581.47)
(-78.19, -97.07000000000001, -586.23)
(-90.02000000000001, -87.85, -590.05)
(-93.07, -102.54, -594.74)
(-80.22, -94.79000000000001, -597.98)
(-90.45999999999999, -105.75, -600.4700000000001)
(-95.45999999999999, -91.61, -602.08)
(-82.6, -83.89000000000001, -603.2100000000001)
(-68.88, -77.83, -602.3300000000001)
(-67.23000000000001, -62.92000000000001, -601.1200000000001)
(-79.65000000000001, -54.5, -600.16)
(-91.94000000000001, -45.9, -601.15)
(-95.58, -31.35, -601.59)
(-93.78, -16.46, -601.88)
(-85.50000000000001, -3.95, -602.52)
(-73.42000000000001, -12.84, -605.1200000000001)
(-84.06000000000001, -2.26, -609.1)
(-85.48999999999999, -17.19, -613.1699999999999)
(-76.92, -29.5, -620.26)
(-76.45, -44.49000000000001, -626.89)
(-71.96, -58.8, -632.28)
(-57.26, -55.79000000000001, -636.52)
(-55.67, -40.87, -642.32)
(-67.85, -32.11, -646.98)
(-61.96000000000001, -45.9, -649.6900000000001)
(-74.71, -37.99, -652.04)
(-59.93, -35.43, -654.52)
(-57.58, -50.25, -655.21)
(-57.25000000000001, -65.25, -654.7899999999999)
(-49.32, -77.98000000000001, -654.14)
(-48.99000000000001, -92.98, -655.86)
(-55.21000000000001, -106.63, -655.04)
(-68.50000000000001, -113.59, -657.18)
(-53.66, -111.43, -662.0)
(-65.79000000000001, -102.61, -665.01)
(-62.54, -117.25, -669.73)
(-47.56, -117.99, -674.9700000000001)
(-36.91, -128.55, -683.76)
(-44.71, -141.36, -690.2100000000001)
(-54.42, -152.8, -696.64)
(-58.65, -167.19, -701.9400000000001)
(-49.42, -179.02, -707.3099999999999)
(-34.43, -179.55, -712.76)
(-33.64, -164.57, -716.77)
(-48.64000000000001, -164.79, -722.0499999999999)
(-36.36, -156.18, -721.86)
(-21.54, -158.48, -723.58)
(-22.41, -173.45, -724.81)
(-29.97, -186.41, -724.52)
(-27.99, -201.28, -723.4900000000001)
(-15.04, -208.85, -722.7)
(-2.22, -201.06, -721.34)
(-4.1, -186.18, -720.4)
(-14.38, -175.26, -720.0800000000001)
(-26.27, -166.12, -720.0800000000001)
(-40.31000000000001, -160.83, -719.4900000000001)
(-34.89, -146.84, -723.24)
(-43.4, -159.2, -726.24)
(-48.11, -173.44, -735.24)
(-44.84000000000001, -158.8, -744.89)
(-31.65, -165.94, -751.5000000000001)
(-19.29, -174.44, -757.67)
(-4.33, -173.31, -762.71)
(3.35, -160.42, -768.32)
(-4.82, -173.0, -769.0700000000001)
(-19.06, -168.28, -770.95)
(-10.11, -156.24, -772.85)
(1.0, -146.16, -771.3400000000001)
(-8.619999999999999, -134.65, -769.79)
(-17.89, -122.86, -771.4)
(-15.37, -108.07, -771.4600000000001)
(-21.91, -94.56999999999999, -770.16)
(-32.47, -83.92000000000001, -770.7999999999999)
(-35.02000000000001, -69.14000000000001, -771.38)
(-29.47, -55.2, -771.9)
(-14.77, -52.19, -773.36)
(-18.73, -66.66, -775.98)
